Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
7.67659E+17,Showcase your knowledge about #Chennai &amp; win free rides for a month https://t.co/x0Xr2Ix6Hi #OlaMadras #MadrasDay https://t.co/fkbnbbtZqi,Ola,Olacabs,Mon Aug 22 09:46:04 +0000 2016,41,36,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqdEtR6VUAAmQZ8.jpg ,1,3,0
7.67667E+17,Here's the first question. Q1. Which Film Maker's company is called Madras Talkies? #OlaMadras,Ola,Olacabs,Mon Aug 22 10:17:54 +0000 2016,23,23,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.6767E+17,Winner of each question will get Ola Money &amp; the grand winner who gets all questions right gets free rides in Chennai for a month #OlaMadras,Ola,Olacabs,Mon Aug 22 10:31:10 +0000 2016,17,17,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.67674E+17,Don't forget to follow us and RT the contest tweet! #OlaMadras https://t.co/IoF9UFQROs,Ola,Olacabs,Mon Aug 22 10:46:28 +0000 2016,13,9,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.67676E+17,"The answer is indeed Maniratnam. Congratz @talesfromaaroo for winning Q1. 
Q2 coming right up! #OlaMadras https://t.co/29Rar0rNNu",Ola,Olacabs,Mon Aug 22 10:51:37 +0000 2016,12,9,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,1
7.67678E+17,"Q2. Corporation of Madras is the oldest municipal body in the Commonwealth Nations, outside Britain. When was it established? #OlaMadras",Ola,Olacabs,Mon Aug 22 11:01:35 +0000 2016,20,22,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67682E+17,"Yep, the answer is indeed 1688. Congrats @Nive1109! Q3 coming next. Keep RTing and spread the news. #OlaMadras https://t.co/K4TnaFPzGi",Ola,Olacabs,Mon Aug 22 11:18:15 +0000 2016,8,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,1
7.67684E+17,Q3. Pincode 600036 represents which area? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:25:06 +0000 2016,12,16,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67687E+17,That is the correct answer for Q3. Congrats! #OlaMadras  https://t.co/4mVkmtK8aW,Ola,Olacabs,Mon Aug 22 11:38:02 +0000 2016,7,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,0
7.67688E+17,Q4. BBQ (not referring to barbecue) is a railway station code for which station? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:42:05 +0000 2016,19,20,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.6769E+17,Perfect answer @sethiashish6! Q5 coming up soon!  https://t.co/GpeNsloPMu,Ola,Olacabs,Mon Aug 22 11:50:03 +0000 2016,5,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,0,1
7.67692E+17,Here's number 5! Q5. What is the entire length of the Marina Beach? #OlaMadras,Ola,Olacabs,Mon Aug 22 11:55:04 +0000 2016,18,20,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67694E+17,That's the correct answer to Q5. Congrats @drishti_raina3! #OlaMadras  https://t.co/Mmlvz2Ebcx,Ola,Olacabs,Mon Aug 22 12:05:03 +0000 2016,9,4,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.67695E+17,"In Madras or Chennai Tamil slang, when a person is called a ‘Peter’ or a ‘Mary’ what is he doing? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:10:04 +0000 2016,17,15,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67698E+17,"Hehe, that's right @iarunsb! Q7 coming next. #OlaMadras  https://t.co/KFqSSJ53Y3",Ola,Olacabs,Mon Aug 22 12:20:37 +0000 2016,6,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.67699E+17,"Q7. Where in Chennai would you have a Hindu shrine, a Buddhist shrine and a church in one place? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:25:11 +0000 2016,13,13,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67702E+17,That's right @srimad. Congrats! The next question coming up shorty. #OlaMadras  https://t.co/8I8Cu6DbMI,Ola,Olacabs,Mon Aug 22 12:35:09 +0000 2016,9,3,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.67703E+17,"Q8. Which team did India face in the first test match played on the ground, now called the M.A. Chidambaram stadium? #OlaMadras",Ola,Olacabs,Mon Aug 22 12:42:06 +0000 2016,21,19,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67705E+17,That's right @adikeshav! Congrats on getting Q8 right! Q9 coming up. #OlaMadras  https://t.co/0St6SsiFA5,Ola,Olacabs,Mon Aug 22 12:48:51 +0000 2016,6,2,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.67706E+17,"Q9. This is one of the 4 National Depository Centres, it receives a copy of all newspapers and books published in India. #OlaMadras",Ola,Olacabs,Mon Aug 22 12:52:05 +0000 2016,16,12,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67708E+17,That's right @MichaelAnish. The final question of #OlaMadras coming up. https://t.co/RrONd3oqrW,Ola,Olacabs,Mon Aug 22 12:59:41 +0000 2016,6,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.67708E+17,Here is the final question. Q10 What is the motto of the Chennai Corporation? #OlaMadras,Ola,Olacabs,Mon Aug 22 13:00:53 +0000 2016,11,11,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,0,1,0
7.67711E+17,Congratulations @Che_Sa on winning an all-expenses paid trip to Dubai!! https://t.co/Q1Df9MLNzj,Ola,Olacabs,Mon Aug 22 13:13:45 +0000 2016,10,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqd0rl4VIAA5Hko.jpg ,0,0,1
7.67712E+17,That is indeed right @eK_1311! The final grand prize will be announced in the next 15 mins. #OlaMadras https://t.co/LZAR5e9EAT,Ola,Olacabs,Mon Aug 22 13:18:10 +0000 2016,2,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.67714E+17,"Congrats to all the #OlaMadras winners. Please DM us your full name, phone number and email ID. Grand prize winner to be announced shortly.",Ola,Olacabs,Mon Aug 22 13:24:20 +0000 2016,10,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.6772E+17,"Grand prize winner for the #MadrasDay quiz is @MichaelAnish. Congrats Mike! DM your us full name, phone number &amp; email address. #OlaMadras",Ola,Olacabs,Mon Aug 22 13:49:13 +0000 2016,8,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,1
7.67796E+17,@cycle_soosai #JammedInACab,Ola,Olacabs,Mon Aug 22 18:49:01 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,1,1
7.68027E+17,Six tips to have a great experience on your #OlaShare ride. Head here to read more: https://t.co/HzNkPUYrEk https://t.co/LfmRLbRBTe,Ola,Olacabs,Tue Aug 23 10:08:19 +0000 2016,7,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqiUhlnUkAAV2zP.jpg ,1,1,0
7.68052E+17,"@eK_1311 Hi Kumaran, please DM your details to receive your prize for #OlaMadras",Ola,Olacabs,Tue Aug 23 11:46:26 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.68073E+17,Roadtrip to Wagah with @Fevr104Bengluru &amp; @thinktonk!! See the amazing #Blr2Border photos on https://t.co/PSmQlal3dg,Ola,Olacabs,Tue Aug 23 13:12:14 +0000 2016,7,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,2
7.68074E+17,"@RajeevKusugal Perhaps next time, you could watch this instead. 
https://t.co/5vhpMwnCdg",Ola,Olacabs,Tue Aug 23 13:16:40 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,1,0,1
7.68349E+17,Impressive indeed! That would've been a ride to remember. #DriverNowPlaying ?????? https://t.co/goUToM84Ke,Ola,Olacabs,Wed Aug 24 07:25:43 +0000 2016,2,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.68408E+17,@mjkhanz #CoPassengerBeLike #ShareTales https://t.co/WYx2OkqwHp,Ola,Olacabs,Wed Aug 24 11:21:33 +0000 2016,0,1,Undetermined,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,Photo,https://pbs.twimg.com/media/CqnuzwJVUAAlC9j.jpg ,0,2,0
7.68419E+17,@CaptainChennai Tried ride-sharing? That would help put lesser cars on the road. Thus reducing traffic #OlaShare,Ola,Olacabs,Wed Aug 24 12:07:04 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
7.68423E+17,@BhargavPurohit @YehDekhoKyaHai We didn't have to. Our customers have done it for us. https://t.co/SaUhx2087I,Ola,Olacabs,Wed Aug 24 12:21:15 +0000 2016,5,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqn8iDpVUAEIcsM.jpg ,0,0,1
7.68442E+17,"@NehaDhupia Hey Neha, we have taken care of this. Peace",Ola,Olacabs,Wed Aug 24 13:37:23 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.68687E+17,"Our first interactive post on #FB!!! Chegg it out here: https://t.co/tQD2WWSLNT
#OlaShareFTW #OlaShareProTips",Ola,Olacabs,Thu Aug 25 05:51:23 +0000 2016,7,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,3,0
7.687E+17,"Any trips planned for the long weekend, next week?",Ola,Olacabs,Thu Aug 25 06:43:03 +0000 2016,6,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,0,0
7.68708E+17,"@rachit_g2 Well, there's still a week's time plan one, Rachit. #OlaOutstation",Ola,Olacabs,Thu Aug 25 07:12:28 +0000 2016,2,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
7.68708E+17,@Life_A25 We have a few coming up! Watch this space :) #OlaOutstation,Ola,Olacabs,Thu Aug 25 07:12:59 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
7.68708E+17,"@Deepakberiwala Awesome, Deepak!",Ola,Olacabs,Thu Aug 25 07:14:27 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.68708E+17,"@rajthakur254 Something awesome, coming up. Stay tuned, Raj. #OlaOutstation",Ola,Olacabs,Thu Aug 25 07:14:51 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
7.68712E+17,"Guess, we match better than @Tinder_India :) #ShareTales https://t.co/divZkiMRzE",Ola,Olacabs,Thu Aug 25 07:29:02 +0000 2016,22,12,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,1,1,1
7.68714E+17,"@bhansaliakhil All the while, doing your bit for environment. Great going, Akhil.",Ola,Olacabs,Thu Aug 25 07:39:38 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.68732E+17,"@dipka06 Right back at you, Deepika! Wish you a great day ??",Ola,Olacabs,Thu Aug 25 08:49:56 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.69056E+17,"Love Jazz music? Show us your #Jazz&amp; #Blues playlist and win passes for this event: https://t.co/L1tTbnsszU …
#Bangalore #jazz",Ola,Olacabs,Fri Aug 26 06:18:41 +0000 2016,7,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,4,0
7.69069E+17,"Tell us your favourite #jazz song &amp; win passes for Indigo &amp; Blues – International Jazz &amp; Blues Festival https://t.co/L1tTbnsszU
#Bangalore",Ola,Olacabs,Fri Aug 26 07:09:39 +0000 2016,8,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,0
7.69099E+17,@GuptaWords Please DM us your email address and phone number ASAP. Thanks.,Ola,Olacabs,Fri Aug 26 09:09:01 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.69099E+17,@Dheerajverma20 Please DM us your email address and phone number ASAP. Thanks.,Ola,Olacabs,Fri Aug 26 09:09:17 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.6912E+17,Share names of little-known travel destinations in India &amp; go on a trip sponsored by #OlaOutstation &amp; @Wander_Trails https://t.co/N7dkZ3sWuu,Ola,Olacabs,Fri Aug 26 10:29:53 +0000 2016,55,40,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cqxs9LxUEAAJsm3.jpg ,0,1,1
7.69138E+17,"If you are in #Varanasi, you can help too. We're collecting relief material #OlaBoat
Read: https://t.co/QlmEYVject https://t.co/NzJNdP9CUn",Ola,Olacabs,Fri Aug 26 11:41:24 +0000 2016,11,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,2,2,0
7.69139E+17,"@Srinivazzi Thanks. If you are in #Varanasi or #Allahabad, we're collecting relief material. Do help out. #OlaBoat",Ola,Olacabs,Fri Aug 26 11:48:36 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,3,1
7.69141E+17,@deepakl_2000 We've deployed #Olaboat to help ppl in flood effected areas in #Varanasi and #Allahabad. You can help: https://t.co/QlmEYVAP41,Ola,Olacabs,Fri Aug 26 11:53:16 +0000 2016,5,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,1,3,1
7.69149E+17,"Open the Ola App (27 -29 Aug, from 8am-6pm), hit 'DONATE', &amp; contribute. #OlaBoat Read:  https://t.co/QlmEYVAP41 
RT https://t.co/9xLI1pnVun",Ola,Olacabs,Fri Aug 26 12:24:42 +0000 2016,30,15,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CqyOobBVUAAnogI.jpg ,1,1,0
7.69154E+17,We're glad that we're able to help. If you are in Varanasi or Allahabad - please help. https://t.co/QlmEYVAP41   https://t.co/egkENOjLG1,Ola,Olacabs,Fri Aug 26 12:46:10 +0000 2016,11,4,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,2,0,0
7.69437E+17,"@princepatni Hi, please DM us your email Id and phone number. We'll get in touch with you very soon with the details.",Ola,Olacabs,Sat Aug 27 07:30:05 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.69553E+17,Thank you @aadil for the lovely words and the photos. #OlaLux https://t.co/J0db4fimph,Ola,Olacabs,Sat Aug 27 15:10:51 +0000 2016,12,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,1,1,1
7.70168E+17,A stylish #OlaLux ride with @nishkalulla and @Style_Cracker https://t.co/4OhZJuoMz5,Ola,Olacabs,Mon Aug 29 07:57:30 +0000 2016,8,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,2
7.70566E+17,@Srinivazzi @SmokeHouseDeli #ShareTales,Ola,Olacabs,Tue Aug 30 10:18:01 +0000 2016,0,0,Undetermined,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,2
7.70567E+17,"@AmrishSawe While the upgrade must've felt great, it's nowhere close to the glory #YogeshwarDutt has brought to the country!",Ola,Olacabs,Tue Aug 30 10:23:01 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,1
7.70592E+17,Thank you for your donations &amp; relief support for those affected by the #AssamFloods. Thanks for these smiles! https://t.co/6uBj6LMTul,Ola,Olacabs,Tue Aug 30 11:59:48 +0000 2016,31,11,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrGqUaEUsAA61V8.jpg ,0,1,0
7.7087E+17,Vote for the most offbeat weekend getaway and make the person who suggested the destination WIN #OlaOutstation,Ola,Olacabs,Wed Aug 31 06:23:54 +0000 2016,14,12,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.70901E+17,"@iyashwadhwani Yash, we have #OlaShuttles in Noida Sec 62, Palam Vihar, Sohna Rd transporting people to the nearest metros. Spread the word",Ola,Olacabs,Wed Aug 31 08:28:33 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.70909E+17,"If you're stuck anywhere due to the #DelhiRains, let Ola Shuttle drop you to the nearest Metro Station. Stay safe! https://t.co/NFdSrmLl6j",Ola,Olacabs,Wed Aug 31 08:59:10 +0000 2016,36,24,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrLQp9LUEAAJ3Gf.jpg ,0,1,0
7.70913E+17,"#OlaShuttles in Noida Sector 62, Munirka are transporting people to the nearest Metro St. Plz RT #DelhiRains https://t.co/8PL5EYGkk9",Ola,Olacabs,Wed Aug 31 09:16:18 +0000 2016,22,15,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrLVHR6VUAAxc2-.jpg ,0,2,0
7.70929E+17,"@WaqasEkram  Hi Waqas, this is a free service to help people stuck at waterlogged areas.",Ola,Olacabs,Wed Aug 31 10:19:47 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.70945E+17,Thank you @ankitjena. We try to do everything to keep our cities moving. https://t.co/cSlgLRS5fx,Ola,Olacabs,Wed Aug 31 11:24:07 +0000 2016,15,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,0,1
7.70999E+17,Rush your entries in and WIN! The contest ends tomorrow! https://t.co/OltEI5DjCa #OlaOutstation @Wander_Trails https://t.co/mmI2mHctyE,Ola,Olacabs,Wed Aug 31 14:58:39 +0000 2016,18,11,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,2,1,1
7.71217E+17,@taslimanasreen We're equally infuriated by the incident and are working hand in hand with the govt. to ensure justice is done.,Ola,Olacabs,Thu Sep 01 05:25:53 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.71219E+17,@ShrilaSarkar Happy to inspire such sweet thoughts!!,Ola,Olacabs,Thu Sep 01 05:33:35 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,0
7.71255E+17,If you're stuck in #DelhiRains tweet your location with #OlaRescue &amp; we'll try to send our rescue team to help you. Stay safe! Please RT,Ola,Olacabs,Thu Sep 01 07:55:31 +0000 2016,44,48,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,0
7.71262E+17,@silencedakey it's  a free service.,Ola,Olacabs,Thu Sep 01 08:21:57 +0000 2016,1,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,0,1
7.71271E+17,@Musafir_hu_main @Wander_Trails Congratulations Megha!! Please DM us your email address and phone number.,Ola,Olacabs,Thu Sep 01 08:58:49 +0000 2016,4,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.71273E+17,@kushal_kkb @Wander_Trails Congratulations Kushal. Please DM us your email address and phone number.,Ola,Olacabs,Thu Sep 01 09:06:55 +0000 2016,3,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,2
7.71276E+17,@toi_Cchoudhry Are you stuck in the rain? Can we help move you to a safer location? #OlaRescue,Ola,Olacabs,Thu Sep 01 09:16:31 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.71292E+17,Our team is out trying to help people stuck in #DelhiRains. Please tweet your location if you need help #OlaRescue https://t.co/1FeqlY37cr,Ola,Olacabs,Thu Sep 01 10:21:43 +0000 2016,95,37,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrQtBWfUIAIOLsK.jpg https://pbs.twimg.com/media/CrQtBWdUMAQ18jm.jpg https://pbs.twimg.com/media/CrQtBWcUMAMB0b9.jpg https://pbs.twimg.com/media/CrQtBWcUAAAP1oJ.jpg ,0,2,0
7.71323E+17,@dhempe @shamsqamar786 Cabs will be available throughout.,Ola,Olacabs,Thu Sep 01 12:25:26 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.71334E+17,[Cocktail Trivia] Name the fruit used to flavour #SouthernComfort &amp; win a pass for #Bangalore's biggest PubCrawl https://t.co/FxH9p07kla,Ola,Olacabs,Thu Sep 01 13:09:50 +0000 2016,10,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrRT4gQUAAA_yJt.jpg ,0,2,0
7.71568E+17,@cajaveedali No OlaMoney Javeed!!,Ola,Olacabs,Fri Sep 02 04:40:04 +0000 2016,1,0,Estonian,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,0,1
7.7159E+17,@TVMohandasPai We're shocked to hear this. Our team is now at the airport looking into the matter to avoid any such activities.Thanks.,Ola,Olacabs,Fri Sep 02 06:04:31 +0000 2016,0,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,0,1
7.71749E+17,"@m_deog Meenakshi, you could use our RIDE LATER feature on the app and book yourself a ride in adv.",Ola,Olacabs,Fri Sep 02 16:36:07 +0000 2016,0,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.71753E+17,@m_deog you have both the options available to you. Have a safe trip.,Ola,Olacabs,Fri Sep 02 16:53:47 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.71761E+17,"@cupofcalypso Err. Guess we need to add "" Have a bath before you ride"" as one of the #ShareTips? Noted.
https://t.co/tQD2WWSLNT",Ola,Olacabs,Fri Sep 02 17:25:13 +0000 2016,0,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,1,1,1
7.72621E+17,May the blessings of Lord Ganesh be always upon you. Happy #GaneshChaturthi everyone!! https://t.co/IbWJtDlrAl,Ola,Olacabs,Mon Sep 05 02:22:44 +0000 2016,30,9,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Crjj2mWVIAA6kBv.jpg ,0,1,0
7.73115E+17,"#Bangalore's own #EDM Festival @FiveSixZero is happening on 10th Sept &amp; we might have a contest for you folks.
Interested? RT to let us know",Ola,Olacabs,Tue Sep 06 11:06:31 +0000 2016,36,22,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,1
7.7312E+17,"@rachit_g2 Worry not, Rachit. We may have something coming up, for you! #FiveSixZero #EDM",Ola,Olacabs,Tue Sep 06 11:26:26 +0000 2016,3,1,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,2,1
7.73134E+17,"Chiyaan fans, ready to watch #IruMugan in the opening weekend? We have something just for you! RT and spread the word #OlaIrumugan #Chennai",Ola,Olacabs,Tue Sep 06 12:19:26 +0000 2016,57,61,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,3,0
7.7314E+17,*Contest Alert* #Irumugan tickets up for grabs! @ContestBoard @C0NTESTINDIA @Contest_Hub @thefreejinn #OlaIrumugan https://t.co/Aoubo5vBGB,Ola,Olacabs,Tue Sep 06 12:43:49 +0000 2016,30,28,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,3
7.73152E+17,"#Chennai, take an #OlaShare &amp; share your OSN for a chance to win #Irumugan tickets #OlaIrumugan Don't forget to RT https://t.co/Bd0swW15h0",Ola,Olacabs,Tue Sep 06 13:33:21 +0000 2016,29,28,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CrrJh_GVIAERlPG.jpg ,0,4,0
7.7342E+17,"@SassyShifSays @BiguineIndia #OlaLux, made especially for those who recognize style :)",Ola,Olacabs,Wed Sep 07 07:17:30 +0000 2016,4,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,2
